Post Link,Title,DateTime,Reactions,Shares,Desc,Images,Links,Video,All Text,Visible Comments,PostID,Reactions URL
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1217839074957413&set=a.268198933254770.64003.100001939961654&type=3,letz join the Kalypo challenge,"Saturday, October 15, 2016 at 4:42pm",,,,https://fb-s-d-a.akamaihd.net/h-ak-xpl1/v/t1.0-0/p296x100/14717070_1217839074957413_9168413333277223845_n.jpg?oh=ea7445561fe0861ff8f83c99a954438d&oe=58B29586&__gda__=1488722980_ba882342f6315a7238f5a094777e97e0,,,Andrews CobbyOctober 15 · letz join the Kalypo challenge,4 Comments1919 19LikeLikeLoveHahaWowSadAngryShare,1217840794957241,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1140859275981739&set=a.118946194839724.15981.100001730336222&type=3,Kalypo challenge Ampa. Herrrrr I luv Ghana.,"Sunday, October 9, 2016 at 2:21pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xta1/v/t1.0-0/s526x395/14523155_1140859275981739_1645122031698068138_n.jpg?oh=f835e1f2142e43abf32b430fb84b5765&oe=58BF7F2E&__gda__=1489357398_2b0e9567b4f69dafe0af21d2a9cc5051,,,Frank Lexlee Kochoco BoamahOctober 9 · Kalypo challenge Ampa. Herrrrr I luv Ghana.,1 Comment1919 19LikeLikeLoveHahaWowSadAngryShare,1140859635981703,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=268084610253253&set=a.158117097916672.1073741827.100011551489184&type=3,How serious is this Kalypo challenge......?  This ma favorite tho... 😂😂😂👍 #ChangeIscoming,"Tuesday, October 11, 2016 at 2:01pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xla1/v/t1.0-0/p480x480/14650188_268084610253253_5872752555983752346_n.jpg?oh=d08782466cc4693a768b7a66449febbc&oe=58FD3D72&__gda__=1488782996_c1af9caceccfcdfd7e0be74ca343401c,,,Bra Tyger Gh with Kompani Mohammed and Enock Gyan Yaw Enock.October 11 · How serious is this Kalypo challenge......?  This ma favorite tho... 😂😂😂👍 #ChangeIscoming,6 Comments29130 30LikeLikeLoveHahaWowSadAngryCommentShare,268084623586585,
https://www.facebook.com/dennis.antwi.31/posts/1464668786881930?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,The virus is everywhere this is the Kalypo effect,"Saturday, October 8, 2016 at 6:22am",,,Ameyaw DebrahLike PageOctober 7 · I give up...goodnight #kalypochallenge,https://scontent.xx.fbcdn.net/v/t1.0-9/14484871_10154674282528689_2123529189760671744_n.jpg?oh=261ebcd1d2976af38492d1eb80063e80&oe=58B35A56,,,Antwi Dennis shared Ameyaw Debrah's photo.October 8 · The virus is everywhere this is the Kalypo effectAmeyaw DebrahLike PageOctober 7 · I give up...goodnight #kalypochallenge,819 9LikeLikeLoveHahaWowSadAngryCommentShare,1464668786881930,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=10208692630251066&set=a.3191920154824.2137233.1170501237&type=3,When a fulani  man participate's in kalypo challenge,"Saturday, October 8, 2016 at 5:30am",,,,https://fb-s-a-a.akamaihd.net/h-ak-xpf1/v/t1.0-0/s526x395/14523259_10208692630251066_5633990328607062244_n.jpg?oh=33ade5e9f11e9b84c54c5db0522d6361&oe=58BB1FAB&__gda__=1492697952_a20b034f52495f84cc6c7024c198afac,,,Tamim Prince Abu-Safiyan Baba with Dijou M. Yahaya and 3 others.October 8 · When a fulani  man participate's in kalypo challenge,5 Comments101112 12LikeLikeLoveHahaWowSadAngryCommentShare,10208692640891332,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1316369365040492&set=a.1316369405040488.1073741826.100000023242458&type=3,My favourite kalypo challenge,"Saturday, October 8, 2016 at 10:09pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xft1/v/t1.0-0/s526x395/14591642_1316369365040492_888094535439017844_n.jpg?oh=0a3314878acb7f7bd536e07a6a17f8b8&oe=58BD2345&__gda__=1488723309_ced638719613cea4d6f7a7a57fe1a163,,,Cherry AmissahOctober 8 · My favourite kalypo challenge,1 Share213 3LikeLikeLoveHahaWowSadAngryCommentShare,1316369415040487,
https://www.facebook.com/permalink.php?story_fbid=1667429976904371&id=100009121554650&match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,The kalypo fiesta,"Friday, October 7, 2016 at 8:49pm",,,Ameyaw DebrahLike PageOctober 7 · I was about to call it a wrap and then i saw this in my gallery 😄 #kalypochallenge,"https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s526x395/14517415_10154674088518689_5558100658868628018_n.jpg?oh=228e203e81f5c195d70ca3265a7d7271&oe=58BF02E2&__gda__=1489317001_c9e9ebc39be785b2fa4f10f3cf614169

https://www.facebook.com/images/emoji.php/v6/fd2/1/16/1f604.png",,,Ghaff Bwoy shared Ameyaw Debrah's photo.October 7 · The kalypo fiestaAmeyaw DebrahLike PageOctober 7 · I was about to call it a wrap and then i saw this in my gallery 😄 #kalypochallenge,22 2LikeLikeLoveHahaWowSadAngryCommentShare,1667429976904371,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1018713064922576&set=a.243671952426695.58339.100003516759119&type=3,The winner of the kalypo challenge,"Saturday, October 8, 2016 at 5:50pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xla1/v/t1.0-0/p480x480/14523274_1018713064922576_3612647873445866621_n.jpg?oh=54308206e47bdbb966ca41861304edfd&oe=58B60FB2&__gda__=1488580887_03da181cf162b60c7b19d9383bdf3763,,,Rosemary Nana Akua Owusuaa with Okunini Bryte.October 8 · The winner of the kalypo challenge,1111 11LikeLikeLoveHahaWowSadAngryShare,1018713094922573,
https://www.facebook.com/GhanaOccasions/posts/1193777460686334?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"PHOTOS: Social media goes crazy for Kalypo after Nana Addo was spotted sipping one #KalypoChallenge ","Tuesday, October 11, 2016 at 11:39pm",,,"PHOTOS: Social media goes crazy for Kalypo after Nana Addo was spotted sipping one #KalypoChallenge - Gh OccasionsKalypo fruit drink must be the hottest commodity on the market right about now! Ghana’s Social media landscape was swamped with photos of people sharing photos of their Kalypo moments after the New Patriotic Party (NPP) flagbearer, Nana Akufo Addo was pictured sipping his Kalypo. Even though many be...ghoccasions.com",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQA5ejVdEssmNJku&w=470&h=246&url=http%3A%2F%2Fwww.ghoccasions.com%2Fwp-content%2Fuploads%2F2016%2F10%2FKalypo.jpg&cfs=1&upscale=1&sx=0&sy=193&sw=620&sh=325&hash=AQASKXFYgFKzvQa_,http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.ghoccasions.com%2F2016%2F10%2F05%2Fphotos-social-media-goes-crazy-for-kalypo-after-nana-addo-was-spotted-sipping-one-kalypochallenge%2F&h=rAQH-WfOM&enc=AZOi3bhMt1_AUdw84BO2DZ6wh835tQNOLWjJFWufDEfMCy8EAYe1LgBWUcs87rXrbNWogwfcXAw8MfZMSDTn-rw4rvIny5d-TL1bxqZ6CpEeRlKHIj77zL2uOWIKnrBp_D1ZJQ-Zt3v_M3DzJsfuHvp14lXM7JXIyvr5vQdpFr0dCA2UV0CPuhjiXESR-b3ahJ7MVGRFJx3arPRxbmGvEhTc&s=1,,"Like PageGhOccasionsOctober 11 · PHOTOS: Social media goes crazy for Kalypo after Nana Addo was spotted sipping one #KalypoChallenge   Kalypo fruit drink must be the hPHOTOS: Social media goes crazy for Kalypo after Nana Addo was spotted sipping one #KalypoChallenge - Gh OccasionsKalypo fruit drink must be the hottest commodity on the market right about now! Ghana’s Social media landscape was swamped with photos of people sharing photos of their Kalypo moments after the New Patriotic Party (NPP) flagbearer, Nana Akufo Addo was pictured sipping his Kalypo. Even though many be...ghoccasions.com",LikeLikeLoveHahaWowSadAngryCommentShare,1193777460686334,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=10210435196534433&set=a.10202238119812638.1073741826.1179461753&type=3,Poncho Ali accepting the Kalypo challenge😳😳😜😜😁😁😆,"Monday, October 10, 2016 at 8:46am",,,,https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p296x100/14516516_10210435196534433_4640350920724558828_n.jpg?oh=1eca49ef45fe92c927f1bc45df2b5809&oe=58C839D6&__gda__=1492837053_15d97548f9c12ab540ed31b0e692b49a,,,Abdul Kadir Scofields feeling silly with Poncho Ali and 2 others.October 10 · Accra · Poncho Ali accepting the Kalypo challenge😳😳😜😜😁😁😆,16 Comments52254 54LikeLikeLoveHahaWowSadAngryCommentShare,10210435224815140,
https://www.facebook.com/razie22000/posts/1245082122180037?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,She's taken on kalypo challenge,"Saturday, October 8, 2016 at 2:17pm",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s480x480/14516502_1245082038846712_2499652033760282071_n.jpg?oh=fb20267f8b68d740099223f1d868256b&oe=58C6A318&__gda__=1489707795_f2fbef6b2e6ce236a13cd2b8dab6eefd

https://fb-s-c-a.akamaihd.net/h-ak-xpa1/v/t1.0-0/s480x480/14572290_1245082065513376_3801436291283933516_n.jpg?oh=70595050bd4fb86bce3a454c6b742132&oe=58F56A30&__gda__=1492793842_5adfc6bb3e31e1190ae04827991db845",,,Abdul Razak Wonder added 2 new photos.October 8 · She's taken on kalypo challenge,2 Comments1 Share33 3LikeLikeLoveHahaWowSadAngryCommentShare,1245082122180037,
https://www.facebook.com/christianatracy.asamoah/posts/1334760519897842?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,Lol..... Guess i was not left out in the kalypo challenge!!  #NanaB3ba #ChangeIsComing,"Sunday, October 9, 2016 at 6:32pm",,,+2,"https://fb-s-c-a.akamaihd.net/h-ak-xfl1/v/t1.0-0/p235x165/14611105_1334684013238826_5436706652287172792_n.jpg?oh=700357f38d359abe084195f82f1f9e56&oe=58F8C964&__gda__=1492520328_1b8e57c211faca2248fb83c85b8206e0

https://fb-s-c-a.akamaihd.net/h-ak-xat1/v/t1.0-0/p235x165/14642273_1334684103238817_4222977873748107876_n.jpg?oh=06962896a750a3f6209f332a63d91616&oe=58B0AEEA&__gda__=1489461830_2148218a946e5326a91b2e8ac0655d08

https://fb-s-d-a.akamaihd.net/h-ak-xfp1/v/t1.0-0/p160x160/14632901_1334684096572151_9067055352982246171_n.jpg?oh=9a78e217224311ca9e99af93db39c32c&oe=58CBCD1F&__gda__=1488723913_80c85638fd38f91321e02fbb00ca456b

https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p160x160/14522983_1334684149905479_2047495109802152278_n.jpg?oh=6005901307fbfa738c2c397a3368050a&oe=58BCC65A&__gda__=1492831825_ef77530257cc4169581f00319419dc22

https://fb-s-d-a.akamaihd.net/h-ak-xpl1/v/t1.0-0/p160x160/14666048_1334684146572146_3773225623546002052_n.jpg?oh=845319c01f670f1186a308fdca0d77cd&oe=58C1BF62&__gda__=1492816832_cf44c9024f7fb7a6412d890971ba4e53",,,Tracybaby Asamoah added 6 new photos.October 9 · Lol..... Guess i was not left out in the kalypo challenge!!  #NanaB3ba #ChangeIsComing+2,4 Comments333238 38LikeLikeLoveHahaWowSadAngryCommentShare,1334760519897842,
https://www.facebook.com/nathaniel.bawah/posts/1308406155838186?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,Da kalypo  challenge dan with mine.Let da Npp fraternity  arise 4 change,"Saturday, October 8, 2016 at 7:32pm",,,,"https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s480x480/14495287_1308406105838191_7556691206713219083_n.jpg?oh=53c22c9c2639ebfedc1bed362f41a588&oe=58F97BA6&__gda__=1488860333_1816e465550e2f96b7268223027304eb

https://fb-s-b-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s480x480/14581448_1308406135838188_83044677361285942_n.jpg?oh=0c960eab49d555184d75fb5e5ce9c01e&oe=58BF32B2&__gda__=1489618078_c991ca7af19ab6d8052b508b776b789d",,,Nathaniel Bawah added 2 new photos.October 8 · Da kalypo  challenge dan with mine.Let da Npp fraternity  arise 4 change,8 Comments81182 82LikeLikeLoveHahaWowSadAngryShare,1308406155838186,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1190001081061119&set=a.489610774433490.1073741825.100001537153336&type=3,Still kalypo challenge,"Saturday, October 8, 2016 at 9:35pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xfp1/v/t1.0-0/s526x395/14590444_1190001081061119_2063241260979696455_n.jpg?oh=aed6df71d46258d2b7b3f5eb14b4fb3f&oe=58C0D4B8&__gda__=1492929390_d67c4dbbde9c521ef507b68c4a034947,,,Yeboah PrinceOctober 8 · Still kalypo challenge,1 Comment103103 103LikeLikeLoveHahaWowSadAngryCommentShare,1190001101061117,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1082473078467222&set=a.119350611446145.7940.100001136211477&type=3,This Kalypo challenge is bcoming serious...jux saw this,"Thursday, October 6, 2016 at 8:34am",,,,https://fb-s-c-a.akamaihd.net/h-ak-xpa1/v/t1.0-0/p480x480/14570425_1082473078467222_24222114304779018_n.jpg?oh=61715769cf14024dd02ca7ab5e974a55&oe=58AEDCDE&__gda__=1489142540_8889d15b51b1131ef44bef78cf566ef7,,,Prince Kofi DarteyOctober 6 · This Kalypo challenge is bcoming serious...jux saw this Boys play too much...😜😆😂 Ghana politics dierrrr....!!!,516 6LikeLikeLoveHahaWowSadAngryCommentShare,1082473271800536,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1243120885740112&set=a.153693124682899.48969.100001266389085&type=3,Osonoba Wise King Solomon II has also accepted the Kalypo Challenge,"Wednesday, October 5, 2016 at 2:05pm",,,,https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s526x395/14522885_1243120885740112_7680562137956371593_n.jpg?oh=7df4c4b7c0d41d54f6fbb83b602d0616&oe=58CC0481&__gda__=1488545930_54c470c623b7b4249b9d8040e7e0c8a8,,,Nana AfriyieOctober 5 · Osonoba Wise King Solomon II has also accepted the Kalypo Challenge,2 Comments51253 53LikeLikeLoveHahaWowSadAngryShare,1243120909073443,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1286518018086019&set=a.1249010098503478.1073741830.100001834991395&type=3,A small girl I saw in church with the kalypo challenge,"Sunday, October 23, 2016 at 11:38am",,,,https://fb-s-c-a.akamaihd.net/h-ak-xlt1/v/t1.0-0/s526x395/14708175_1286518018086019_3649952157447436341_n.jpg?oh=0fbc58312763146e78bb1f88073ea807&oe=58FC9847&__gda__=1492497195_f10d0fc5e30c8c1cfc6cfa77aa05cdfa,,,Winston GyanOctober 23 · A small girl I saw in church with the kalypo challenge,1 Comment617 7LikeLikeLoveHahaWowSadAngryCommentShare,1286518038086017,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1243121285740072&set=a.153693124682899.48969.100001266389085&type=3,"Papa Yaw Benson on the Kalypo Challenge Move ","Wednesday, October 5, 2016 at 2:06pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p296x100/14581330_1243121285740072_5505448740113831632_n.jpg?oh=4b53f12a52a996161f3124597a272dba&oe=58C28115&__gda__=1489125918_a00cbe2c20d233180fa95fd58f9a3611,,,Nana AfriyieOctober 5 · Papa Yaw Benson on the Kalypo Challenge Move  Nana Addo Is A Great Inventor,1 Comment1 Share76682 82LikeLikeLoveHahaWowSadAngryShare,1243121309073403,
https://www.facebook.com/samielegend/posts/10205514813670279?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Asu😂😂😂😂😂,"Thursday, October 6, 2016 at 11:58pm",,,Ameyaw DebrahLike PageOctober 6 · And the winner of the #kalypochallenge ...,https://scontent.xx.fbcdn.net/v/l/t1.0-0/s480x480/14590521_10154671779798689_552421176269353498_n.jpg?oh=8407ac7a518489348697d8ceb893d3a1&oe=58FCC941,,,Samie Eduful shared Ameyaw Debrah's photo — with Nana Akwasi Osei Bonsu and 5 others.October 6 · Asu😂😂😂😂😂Ameyaw DebrahLike PageOctober 6 · And the winner of the #kalypochallenge ...,3 Comments14115 15LikeLikeLoveHahaWowSadAngryCommentShare,10205514813670279,
https://www.facebook.com/axwald/posts/1407950392567722?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,MY KALYPO CHALLENGE @ RAINBOW RADIO,"Saturday, October 8, 2016 at 7:55pm",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xap1/v/t1.0-0/s480x480/14611087_1407950322567729_5630588987436819357_n.jpg?oh=8b4253a97678ab3b706b96d7fd9a51a6&oe=58AF6536&__gda__=1492896521_f2610716b0663f5c2f472775efac2543

https://fb-s-c-a.akamaihd.net/h-ak-xla1/v/t1.0-0/s480x480/14572281_1407950379234390_4537710208838931248_n.jpg?oh=16c9d244d24a0127d1c17ceaef12eb98&oe=58FB293A&__gda__=1489698975_5ccc9f098651c38cc0840bdda93365f2",,,Kwame Boadu-Ansong added 2 new photos.October 8 · MY KALYPO CHALLENGE @ RAINBOW RADIO,112114 14LikeLikeLoveHahaWowSadAngryShare,1407950392567722,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=744218442383033&set=a.145717085566508.29639.100003846510716&type=3,#Kalypo challenge #,"Sunday, October 23, 2016 at 1:00pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xla1/v/t1.0-0/p296x100/14681698_744218442383033_1949104298047667519_n.jpg?oh=a60e975e9ff1c00944a6f9f6c2d59197&oe=58C1716B&__gda__=1489219725_abf9ecf3cf2fffbfecfc2653de59d32f,,,Hamisu KassimOctober 23 · #Kalypo challenge #,33 3LikeLikeLoveHahaWowSadAngryShare,744218455716365,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1186159314755818&set=a.175417225830037.33031.100000852825529&type=3,Alhaji Dr. Mahamudu Bawumia was not left out of the Kalypo challenge.,"Thursday, October 6, 2016 at 6:38pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xta1/v/t1.0-0/p296x100/14570441_1186159314755818_1971953686508027787_n.jpg?oh=b2a08398e54ccf9121607946f1319966&oe=58B6D903&__gda__=1488475771_c1d003012d6b0273d2fbbf564aa3eb32,,,Salahudeen Musah Al-KhomeiniOctober 6 · Bolgatanga · Alhaji Dr. Mahamudu Bawumia was not left out of the Kalypo challenge. Change is coming,11 Comments3 Shares15411156 156LikeLikeLoveHahaWowSadAngryCommentShare,1186159338089149,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=955821381190634&set=a.122723221167125.18775.100002883427003&type=3,soo finally our ex president also  comfirmed the kalypo challenge...,"Sunday, October 9, 2016 at 8:01pm",,,,https://scontent.xx.fbcdn.net/v/t1.0-9/s851x315/14650488_955821381190634_7508060911367050550_n.jpg?oh=0ea88290e9b2971613c1f5af8f899503&oe=58FA772F,,,Kobby Cypher Flex with Ameria Dureng and 8 others.October 9 · soo finally our ex president also  comfirmed the kalypo challenge... #ALL4 PEACE,2 Comments2 Shares26522269 269LikeLikeLoveHahaWowSadAngryCommentShare,955822227857216,
https://www.facebook.com/marvinalexkwabena.barnes/posts/61016007051450?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,The Papa himself has finally joined the KALYPO challenge.... #nana#b3#ba#wai#,"Sunday, October 9, 2016 at 5:35pm",,,Felix DadeOctober 9 · I broke protocol. #kalypo,https://fb-s-a-a.akamaihd.net/h-ak-xat1/v/t1.0-0/s526x395/14642459_1278555248829355_7473050132824551166_n.jpg?oh=ccb92beaa7a5a8e903f36d565b1afff5&oe=58BEED80&__gda__=1488353068_b9ffa13d9d36ade8842e74d83d0de50f,,,Marvin-Alex Kwabena Barnes shared Felix Dade's photo.October 9 · The Papa himself has finally joined the KALYPO challenge.... #nana#b3#ba#wai#Felix DadeOctober 9 · I broke protocol. #kalypo,1 Comment88 8LikeLikeLoveHahaWowSadAngryCommentShare,61016007051450,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1136908433021775&set=a.119119918133970.9259.100001078875712&type=3,Dis guy bi too much. He win de kalypo challenge,"Saturday, October 8, 2016 at 8:30pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s526x395/14495283_1136908433021775_6444274280433130615_n.jpg?oh=f64a2fbc4f12342df81f8051bd3a7440&oe=58CC215B&__gda__=1489465721_ea1693e9b6d9df1da4a00e01fdf8df0c,,,Joseph Korankye OwusuOctober 8 · Asokwa · Dis guy bi too much. He win de kalypo challenge,21223 23LikeLikeLoveHahaWowSadAngryCommentShare,1136908476355104,
https://www.facebook.com/monteozafrica/posts/1233828290014668?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,Former President John Agyekum Kufuor has also joined the Kalypo challenge. He was sipping the fruit juice at the party’s manifesto launch at the Ghana International Trade Fair Centre in Accra. Source: adomonline.com The post Photo: Kufuor joins Kalypo craze appeared first on 233 Prime.,"Monday, October 10, 2016 at 2:57pm",,,Photo: Kufuor joins Kalypo crazeFormer President John Agyekum Kufuor has also joined the Kalypo challenge. He was sipping the fruit juice at the party’s manifesto launch at the Ghana International Trade Fair Centre in Accra. Sour…monteoz360.com|By Monte OZ,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCVbHKiNj-z_XUo&w=470&h=246&url=https%3A%2F%2Fwww.monteoz360.com%2Fwp-content%2Fuploads%2F2016%2F10%2F1476111459_Former-President-Kufuor-calypo.jpg&cfs=1&upscale=1&sx=0&sy=91&sw=640&sh=335&hash=AQAsD3yUYNaY--d8,https://www.monteoz360.com/2016/10/photo-kufuor-joins-kalypo-craze/,,Like PageMonte OZOctober 10 · Former President John Agyekum Kufuor has also joined the Kalypo challenge. He was sipping the fruit juice at the party’s manifesto launch at the Ghana International Trade Fair Centre in Accra. Source: adomonline.com The post Photo: Kufuor joins Kalypo craze appeared first on 233 Prime. https://www.monteoz360.com/…/photo-kufuor-joins-kalypo-cra…/Photo: Kufuor joins Kalypo crazeFormer President John Agyekum Kufuor has also joined the Kalypo challenge. He was sipping the fruit juice at the party’s manifesto launch at the Ghana International Trade Fair Centre in Accra. Sour…monteoz360.com|By Monte OZ,1 Share61162 62LikeLikeLoveHahaWowSadAngryCommentShare,1233828290014668,
https://www.facebook.com/kamihere1/posts/10207712877121697?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Retweeted BrA KaKaP3  (@3fo_Selormm):,"Saturday, October 8, 2016 at 1:20am",,,BrA KaKaP3  (@3fo_Selormm) posted a photo on TwitterGet the whole picture - and other photos from BrA KaKaP3 pic.twitter.com/rtNwK8dI7b|By BrA KaKaP3 ,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQA6eceHcRFcfsXW&w=470&h=246&url=https%3A%2F%2Fpbs.twimg.com%2Fmedia%2FCuHJchnW8AAgCw3.jpg&cfs=1&upscale=1&sx=0&sy=78&sw=400&sh=209&hash=AQCYcblmsdo3us02,https://www.facebook.com/l.php?u=https%3A%2F%2Ftwitter.com%2F3fo_Selormm%2Fstatus%2F784129315726327808%2Fphoto%2F1%3Futm_source%3Dfb%26utm_medium%3Dfb%26utm_campaign%3Dswanzilia%26utm_content%3D784563967700205568&h=MAQFechOs&enc=AZPHriFU2_Qsj4PPJJEibVhzsv3xoke8ngbiSs_qO3_DD-x2MWHR2pAk6b02rS0teK9M_CkETvNbUJjWa-izQepJe2DVG93-gqAZyGMwYhmyfPpA_zGVdeebb-xtR6Hdk_V26U6TsuJCwbXo6VIEn5ssoiTRMD9uv2N5ZJgWVbbkNb7qsOLmvX-sub80qBHjagcZFGMRbwGERhPKYf7QAGkz&s=1,,Kwaw Swanzy AmihereOctober 8 · Twitter · Retweeted BrA KaKaP3  (@3fo_Selormm): The CEO of kalypo right now #KalypoChallenge https://t.co/rtNwK8dI7bBrA KaKaP3  (@3fo_Selormm) posted a photo on TwitterGet the whole picture - and other photos from BrA KaKaP3 pic.twitter.com/rtNwK8dI7b|By BrA KaKaP3 ,44 4LikeLikeLoveHahaWowSadAngryCommentShare,10207712877121697,
https://www.facebook.com/frederick.asante.1293/posts/147279252398340?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,I love this,"Thursday, October 6, 2016 at 5:18am",,,"Photos: The 'Kalypo Challenge' hits social media after Nana Addo's sipSocial media has been taken over by selfie- taking Kalypo lovers after photos of New Patriotic Party (NPP) flagbearer, Nana Akufo Addo, sipping the popular…www.konkonsagh.biz",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBQFfcorUifv_-N&w=470&h=246&url=https%3A%2F%2F3.bp.blogspot.com%2F-dG1XN9f0ouA%2FV_UpA1PkO_I%2FAAAAAAAAF4U%2FMtlsqHJer70ebBM6Lye78m65BhlOfxc7gCLcB%2Fw1200-h630-p-nu%2F13151063_458104677718233_4019525_n.jpg&cfs=1&upscale=1&sx=0&sy=1&sw=1175&sh=615&hash=AQAChk_ah4E7JXS1,http://l.facebook.com/l.php?u=http%3A%2F%2Fdlvr.it%2FMPH8wy&h=dAQEEA3uv&enc=AZN58S8OXm48aBa0T3WS8epgGehs6mu2eCJpjr8En2YxMFhTSaBHgdmdwawB50iPF6min0auAJq4zOWEASa6nI-qbeaPvH_UMLSG6Nt6UrJaApaPQlLj6w4G78PznRS1kKLgGSi5Hh9Wjl_PqhbqHZ96ltHM7864HI6hVk0_Vi9izZgeyhwRwFeGzosQ2egONNkbAZUYFDNaylMQqk4fYk3t&s=1,,"Frederick AsanteOctober 6 · I love thisPhotos: The 'Kalypo Challenge' hits social media after Nana Addo's sipSocial media has been taken over by selfie- taking Kalypo lovers after photos of New Patriotic Party (NPP) flagbearer, Nana Akufo Addo, sipping the popular…www.konkonsagh.biz",44 4LikeLikeLoveHahaWowSadAngryCommentShare,147279252398340,
https://www.facebook.com/nana.k.konadu.7/posts/1243871682302105?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,In fact this kalypo challenge is getting out of hand....  Eeeeeiiiii,"Saturday, October 8, 2016 at 12:02am",,,Ray Charles MarfoOctober 7 · Eeii ns3m paa nie 😄 😄 😄 😄,"https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s526x395/14479666_1797753320439054_30188614708841493_n.jpg?oh=785556b0fd9597d7186e7e1bd48ceaf1&oe=58C96A42&__gda__=1489386081_21c4cd13ca9460b4f4f5eca7e5b8b1aa

https://www.facebook.com/images/emoji.php/v6/fd2/1/16/1f604.png

https://www.facebook.com/images/emoji.php/v6/fd2/1/16/1f604.png

https://www.facebook.com/images/emoji.php/v6/fd2/1/16/1f604.png

https://www.facebook.com/images/emoji.php/v6/fd2/1/16/1f604.png",,,Nana Kwesi Konadu shared Ray Charles Marfo's post.October 8 · In fact this kalypo challenge is getting out of hand....  EeeeeiiiiiRay Charles MarfoOctober 7 · Eeii ns3m paa nie 😄 😄 😄 😄,6 Comments213 3LikeLikeLoveHahaWowSadAngryCommentShare,1243871682302105,
